ID,XCOORD,YCOORD
8263,33.279429,35.732512
8264,16.666241,53.221246
8265,26.449325,58.404880
8266,21.679802,44.245728
8267,17.489663,46.525262
8268,-11.021275,53.164619
8269,21.331318,42.904116
8270,-10.103983,33.105587
8271,34.383221,47.379058
8272,17.603263,45.610861
8273,2.381751,54.827737
8274,-12.234125,50.457884
8275,18.488581,37.841554
8276,25.185574,54.725106
8277,31.787770,60.454478
8278,18.326043,45.245619
8279,40.856067,36.401039
8280,24.340884,52.379985
8281,6.305597,63.750717
8282,7.360722,52.355191
8283,-14.616289,46.824510
8284,37.043080,36.812987
8285,30.342090,31.009956
8286,-2.761592,47.079586
8287,9.377856,69.418426
8288,20.593301,47.227842
8289,14.226696,50.848455
8290,-7.248657,60.849982
8291,-10.235039,34.611437
8292,-0.098584,44.610413
8293,-10.270286,48.342956
8294,8.466383,39.460453
8295,-8.818583,36.162651
8296,27.365446,34.594454
8297,5.432594,62.478108
8298,12.729055,68.049171
8299,12.426599,32.900541
8300,34.539176,36.194435
8301,5.013608,53.707550
8302,4.246209,58.796446
8303,18.565255,54.074005
8304,31.577488,36.481309
8305,-12.861511,46.680899
8306,-13.340226,32.829471
8307,0.146741,36.745966
8308,-2.550704,59.847070
8309,-9.389593,30.351643
8310,-6.765091,40.502072
8311,-3.498246,64.302109
8312,0.803910,60.204282
8313,13.217409,63.219651
8314,23.386692,59.388634
8315,24.370627,58.325133
8316,32.211450,45.856703
8317,22.376459,42.162790
8318,-15.860215,49.717394
8319,22.812446,65.925135
8320,23.425427,36.106045
8321,32.977463,35.560372
8322,-4.031315,67.015314
8323,-1.351523,50.552135
8324,26.016871,52.882679
8325,13.165845,36.885104
8326,10.113718,43.346937
8327,25.389550,45.306456
8328,13.906067,58.280428
8329,22.255202,52.562729
8330,30.341774,59.838780
8331,-2.458532,43.795362
8332,-4.807243,46.711721
8333,20.892121,68.210418
8334,22.939278,44.903670
8335,-1.877259,57.163413
8336,34.899729,46.618283
8337,27.214835,42.520088
8338,26.583826,42.971358
8339,8.016314,57.769318
8340,14.983018,55.653836
8341,-13.520758,33.193484
8342,28.653743,60.276010
8343,2.009943,45.289275
8344,34.191069,42.685154
8345,5.080390,54.457134
8346,-7.695887,53.734800
8347,17.848299,37.233672
8348,19.187848,64.148406
8349,33.149583,36.510648
8350,22.007830,70.643047
8351,24.161124,46.771893
8352,13.122226,36.710950
8353,23.807987,55.109574
8354,-8.545132,41.979724
8355,-1.365430,46.583367
8356,-3.712485,59.444391
8357,40.356694,39.478858
8358,5.564496,37.080074
8359,12.733526,52.254051
8360,38.564412,40.753603
8361,26.034646,41.760453
8362,6.741736,46.470729
8363,8.918667,57.221652
8364,-1.615206,47.670063
8365,8.625370,54.795883
8366,-6.334580,54.753868
8367,10.986451,35.172302
8368,25.734082,40.271018
8369,11.480340,53.730118
8370,35.099103,40.428197
8371,2.643618,66.894108
8372,37.427424,39.711470
8373,-6.798546,33.627338
8374,4.845167,45.757145
8375,19.734463,49.440860
8376,1.959631,53.974354
8377,15.017069,54.460398
8378,33.914550,38.615118
8379,19.033789,42.970442
8380,5.750252,56.333391
8381,4.678755,68.223849
8382,31.803786,61.305135
8383,-9.651151,59.375883
8384,14.860972,51.606107
8385,-5.692285,61.052344
8386,22.418243,69.825263
8387,26.141182,65.664635
8388,16.616697,33.770451
8389,9.666460,46.993261
8390,7.937484,40.041033
8391,-9.608743,51.554264
8392,13.466106,67.491105
8393,21.160615,41.605516
8394,19.799726,40.972276
8395,6.085222,67.991915
8396,-15.709277,48.579700
8397,-13.598766,33.908470
8398,-11.477269,30.166317
8399,-5.915573,60.690406
8400,-7.411424,67.736018
8401,36.011070,30.115415
8402,14.116749,49.399913
8403,14.375498,35.829096
8404,21.724534,40.121599
8405,21.948314,53.143812
8406,-2.970518,50.844886
8407,-15.958024,34.285107
8408,32.609272,36.453061
8409,12.358576,59.495999
8410,-11.558247,42.268038
8411,-8.073682,35.330068
8412,35.000248,36.535191
8413,-8.888961,60.214153
8414,-2.715492,56.348429
8415,15.645142,39.318865
8416,5.847737,48.131690
8417,-3.718715,48.609240
8418,23.617628,50.402201
8419,23.968497,29.425269
8420,27.033471,52.676239
8421,5.329809,53.596665
8422,22.802518,58.023935
8423,26.600948,52.146941
8424,20.478959,50.694513
8425,5.166823,57.527176
8426,38.797357,42.804136
8427,-1.730197,43.862243
8428,16.769825,56.593681
8429,17.538908,43.279068
8430,14.460191,38.144821
8431,7.453075,38.847467
8432,-3.906684,56.602298
8433,-5.527593,33.317750
8434,17.607696,61.724033
8435,-16.277592,36.275583
8436,-8.086452,57.691191
8437,33.565756,40.472533
8438,-4.679980,67.048486
8439,-3.268364,52.744736
8440,-12.765799,46.824443
8441,9.357851,68.748602
8442,6.373016,62.256764
8443,35.337609,30.471190
8444,22.231029,30.732633
8445,19.136181,69.157584
8446,12.666272,59.399129
8447,-7.982799,50.006116
8448,21.981177,52.940382
8449,-5.852265,50.215984
8450,-7.704654,38.296440
8451,-1.022179,57.691133
8452,28.844591,29.038860
8453,30.155808,38.746599
8454,19.820616,62.067248
8455,-9.725498,31.562930
8456,-5.194764,34.180548
8457,6.601972,48.489749
8458,27.259934,31.408468
8459,13.192291,50.506268
8460,31.475435,60.461906
8461,28.444737,63.582048
8462,13.078452,49.660672
8463,29.154500,30.932331
8464,32.104827,34.814221
8465,0.098812,41.065512
8466,31.546711,36.962221
8467,17.593063,69.921983
8468,-0.869040,35.627808
8469,5.076957,43.815490
8470,-7.139572,34.375811
8471,-12.374124,54.735967
8472,14.211914,33.590127
8473,-6.754575,62.293353
8474,-13.127746,37.481952
8475,27.224400,60.285826
8476,0.233356,38.635860
8477,39.791178,39.896019
8478,19.688691,38.041866
8479,-15.605262,37.704504
8480,2.854551,55.614126
8481,31.671262,42.893714
8482,-13.416615,54.602123
8483,10.042508,43.630415
8484,23.223163,65.530780
8485,29.488098,29.311728
8486,12.978739,38.081726
8487,2.976457,59.737548
8488,8.589306,46.884473
8489,-11.006860,40.662444
8490,23.448299,63.734896
8491,-10.297080,62.343224
8492,35.490775,45.711835
8493,-8.782290,50.683490
8494,17.770386,38.129320
8495,-2.745220,55.673799
8496,9.250256,45.844631
8497,-3.968992,51.388740
8498,19.605447,47.936961
8499,3.359285,54.234946
8500,21.807688,59.244374
8501,25.196041,36.570887
8502,19.955210,60.976879
8503,18.219377,46.448287
8504,-12.917911,55.067027
8505,-7.151746,66.142221
8506,30.089451,63.098865
8507,24.011556,48.741939
8508,-13.574265,32.962157
8509,21.987447,61.868779
8510,-11.229508,48.276559
8511,-12.269373,49.999441
8512,27.366928,56.176770
8513,19.471312,49.949160
8514,4.370959,58.744553
8515,-10.733266,58.740121
8516,-13.372681,52.303072
8517,-9.380567,35.482717
8518,21.831322,63.665255
8519,-14.029413,34.670564
8520,-1.586916,35.590358
8521,16.839647,41.541912
8522,28.991035,43.577272
8523,-8.781614,58.303131
8524,2.912633,61.793376
8525,10.212794,64.562668
8526,1.671335,56.719552
8527,-7.011602,60.808427
8528,17.339280,36.969327
8529,37.781314,43.547669
8530,10.140001,41.016884
8531,-12.599482,43.998413
8532,11.808897,43.675150
8533,39.823078,47.178942
8534,-5.771306,37.540994
8535,20.608713,56.289665
8536,-13.069201,62.585698
8537,8.386336,48.162679
8538,30.956657,35.035934
8539,7.615516,53.948346
8540,7.924636,59.784691
8541,12.495304,61.575451
8542,3.073434,49.300766
8543,24.974718,61.928125
8544,-14.414055,60.840814
8545,-14.377147,31.822655
8546,-10.761600,57.612972
8547,-0.682671,50.745012
8548,25.515825,39.707890
8549,22.597591,31.767864
8550,14.257320,57.177594
8551,36.512504,45.104017
8552,26.854312,58.106097
8553,8.263458,63.804675
8554,6.997898,68.825775
8555,-6.741631,66.547649
8556,25.592280,66.803603
8557,35.004144,46.308089
8558,-14.614825,58.835537
8559,26.858889,53.868719
8560,11.308713,65.341452
8561,0.005966,53.110720
8562,-1.757805,54.532636
8563,20.372053,68.718177
8564,-10.938474,42.359144
8565,-11.832429,35.084825
8566,13.212424,58.307573
8567,22.422299,35.055514
8568,13.652740,47.739159
8569,24.831566,46.141907
8570,-4.037322,34.310709
8571,27.733616,28.795053
8572,-5.221352,67.422193
8573,-2.077650,60.051587
8574,-0.284597,52.688194
8575,-4.378000,57.362563
8576,16.523222,55.899001
8577,-9.749447,61.823686
8578,-13.129838,43.926941
8579,15.558288,48.194398
8580,-10.894253,41.327261
8581,0.743832,48.107116
8582,30.912616,38.543398
8583,41.851145,46.474665
8584,7.052663,45.960513
8585,14.174163,53.968688
8586,14.241491,61.925719
8587,17.008391,42.622045
8588,23.775270,34.212983
8589,-7.058429,62.353530
8590,-15.207045,54.538292
8591,-1.481510,39.382150
8592,7.686098,39.739921
8593,36.643395,35.407890
8594,-10.118029,59.550949
8595,26.881092,29.472389
8596,16.881260,62.984909
8597,-8.047976,42.798819
8598,-7.495613,67.485404
8599,-14.203784,35.567591
8600,-5.276812,42.619523
8601,3.872403,52.368833
8602,-12.426243,58.469443
8603,23.794234,59.959020
8604,6.953744,41.680187
8605,-11.752065,32.978403
8606,9.257280,42.045812
8607,13.274618,53.911744
8608,18.999810,71.809514
8609,4.292336,55.578838
8610,26.959261,66.629729
8611,10.875084,46.654809
8612,8.808036,64.649998
8613,21.076061,52.207923
8614,28.860307,40.603112
8615,36.672507,45.240231
8616,11.663249,44.194423
8617,23.247082,55.487285
8618,16.238180,42.084039
8619,30.013477,36.074249
8620,27.341683,31.398877
8621,7.919519,66.991705
8622,-9.822283,63.247756
8623,-1.723433,42.650527
8624,4.238416,67.864414
8625,-3.415131,58.787441
8626,32.822883,35.031915
8627,21.111644,71.375409
8628,18.674346,68.684816
8629,-10.289832,53.981085
8630,22.335652,51.447530
8631,20.612520,33.661555
8632,23.901388,46.679391
8633,15.118057,66.637010
8634,-9.608519,56.988709
8635,20.158485,71.734110
8636,8.551185,52.465429
8637,21.637104,33.555311
8638,14.519095,68.397774
8639,-2.186399,44.701501
8640,12.824593,38.512088
8641,24.420137,60.117849
8642,32.347979,35.890119
8643,23.011424,51.268818
8644,27.968845,32.888526
8645,9.095269,50.950574
8646,25.679020,57.921263
8647,-15.159396,46.186442
8648,24.354950,49.977802
8649,14.790101,30.981404
8650,-2.800678,40.545978
8651,-1.678526,66.766037
8652,15.608499,46.628814
8653,34.201981,39.306753
8654,-15.239909,37.435675
8655,9.593243,54.607018
8656,-17.179722,35.423078
8657,-7.451140,62.472348
8658,-7.126183,67.056950
8659,-11.415545,32.307252
8660,11.921164,33.211693
8661,25.141806,67.331121
8662,19.434095,33.135247
8663,-10.111307,35.363845
8664,35.525061,36.829056
8665,25.927200,62.135182
8666,1.715126,52.085407
8667,4.293883,54.096111
8668,15.249081,67.525916
8669,4.598281,60.477231
8670,12.962423,46.612383
8671,2.501166,40.839505
8672,37.967509,34.384549
8673,22.079021,56.360677
8674,18.398423,46.483708
8675,4.148176,47.516577
8676,13.472854,54.497511
8677,36.131451,47.156552
8678,9.663115,41.869788
8679,23.163988,45.175853
8680,1.043836,43.132025
8681,25.932985,31.422997
8682,-2.550254,65.835500
8683,11.931282,70.346381
8684,16.364067,44.252706
8685,20.066809,70.217223
8686,6.388022,68.350386
8687,-8.218318,62.560147
8688,-17.502110,38.048618
8689,19.289853,47.837001
8690,3.075014,44.642280
8691,-10.728736,31.712662
8692,5.508540,45.061231
8693,7.280470,49.623837
8694,5.006053,41.808232
8695,28.801347,38.904828
8696,14.309963,43.157551
8697,22.346573,65.424502
8698,39.232537,34.516902
8699,22.976822,38.917582
8700,-13.917071,35.793961
8701,41.113605,37.254262
8702,37.988220,35.761083
8703,-3.558602,55.999456
8704,0.692092,35.866642
8705,7.999551,54.652317
8706,25.905546,66.329437
8707,28.018618,62.257232
8708,-17.811462,41.307894
8709,6.816064,59.520481
8710,-5.795088,48.041091
8711,-13.020207,56.881759
8712,6.838429,40.370134
8713,23.949314,34.414817
8714,33.992800,45.525626
8715,2.901391,65.420736
8716,-0.584647,37.338927
8717,22.646782,38.623555
8718,41.387495,45.283430
8719,8.806330,69.278751
8720,-9.571878,41.377096
8721,-11.074440,48.626370
8722,12.099082,65.746719
8723,4.867460,65.309470
8724,27.902118,29.950455
8725,21.934173,37.754887
8726,-1.164410,53.085687
8727,-2.355341,44.573358
8728,24.929229,33.988289
8729,32.090722,44.195084
8730,-6.747092,45.523686
8731,-14.014855,33.307402
8732,16.960384,65.365175
8733,13.852080,56.256608
8734,-0.744457,69.045929
8735,30.387995,33.991260
8736,14.025970,38.185941
8737,-6.319348,39.148962
8738,20.502697,41.987765
8739,24.465063,58.231988
8740,29.602580,35.105754
8741,-3.661313,62.405373
8742,0.716632,49.880306
8743,-0.174228,46.371205
8744,-1.154071,56.413616
8745,17.303582,33.013078
8746,-12.772592,53.906414
8747,-6.123728,48.666832
8748,5.733279,54.103769
8749,21.465113,56.898016
8750,-0.126639,46.126936
8751,5.767634,60.085777
8752,19.097794,36.520267
8753,-14.079091,56.048591
8754,-8.954701,62.687723
8755,42.082556,46.967898
8756,12.070557,48.012485
8757,9.490338,53.490526
8758,-11.234797,37.432930
8759,26.266720,49.889870
8760,-13.184334,38.778695
8761,-3.708148,67.176083
8762,36.950572,43.892159
8763,-5.929255,53.829638
8764,21.563602,71.149862
8765,35.097896,46.205437
8766,12.659972,50.126042
8767,-3.296033,62.187937
8768,16.854860,57.185899
8769,30.092333,32.536030
8770,20.283362,51.910773
8771,0.729520,39.465939
8772,17.896506,50.768031
8773,7.137084,61.944338
8774,21.980477,56.621413
8775,-13.203448,49.833513
8776,-0.715393,36.537443
8777,-12.331257,57.298658
8778,41.019756,37.340976
8779,-1.420954,46.900957
8780,-12.202001,58.507965
8781,12.236402,59.600070
8782,18.724055,43.543079
8783,-2.806412,64.062804
8784,26.099045,60.015637
8785,-7.778045,55.865135
8786,14.151820,60.624458
8787,22.316956,39.248208
8788,23.382871,44.415101
8789,3.231937,54.815933
8790,43.101056,44.001864
8791,14.414699,64.399112
8792,22.542856,50.195186
8793,20.865969,65.995157
8794,-13.173009,41.906708
8795,3.025001,57.818879
8796,6.567336,52.381826
8797,39.276446,33.494266
8798,20.857612,31.231227
8799,19.689329,34.606110
8800,21.854059,42.588323
8801,-1.796737,67.813024
8802,0.758626,61.531774
8803,12.290667,46.335242
8804,-10.009195,37.945870
8805,15.656934,62.786855
8806,-16.543460,36.050474
8807,1.245596,61.008744
8808,25.990594,61.291793
8809,-11.014618,66.576273
8810,6.766149,51.029689
8811,37.812298,32.374422
8812,-11.109473,61.157013
8813,-13.894179,51.921010
8814,13.964282,66.663143
8815,8.305951,54.684393
8816,-2.906023,34.450380
8817,22.679466,48.333961
8818,3.339435,52.495953
8819,35.149819,42.562592
8820,28.248420,42.976162
8821,-10.581968,53.562442
8822,21.233802,54.174732
8823,29.982602,47.285993
8824,1.590923,66.653142
8825,11.157365,35.519369
8826,18.831519,30.918484
8827,-8.078826,64.021702
8828,26.270274,35.096445
8829,7.646906,48.277957
8830,-0.212015,40.723304
8831,30.380773,38.556107
8832,25.363874,45.925543
8833,9.028433,39.003002
8834,-6.922726,51.557732
8835,-5.551416,42.569554
8836,41.323589,42.490750
8837,26.181885,50.707361
8838,22.912199,64.650757
8839,-16.777861,33.432693
8840,-13.856714,52.169393
8841,29.182859,30.968092
8842,17.301954,69.177689
8843,-2.570630,41.331830
8844,-13.952204,57.508069
8845,-9.388769,49.355671
8846,-0.889811,52.383064
8847,-14.333087,54.105593
8848,12.912869,40.030253
8849,6.061797,67.208378
8850,24.310380,61.260140
8851,32.258072,29.683780
8852,-8.621237,42.090856
8853,17.399157,31.243490
8854,17.943625,32.962265
8855,24.012377,58.461158
8856,-5.168983,36.745621
8857,36.586757,45.364330
8858,-0.172456,64.734856
8859,21.724331,47.160081
8860,-1.804580,35.173213
8861,2.981263,41.875106
8862,15.723051,61.779547
8863,-5.667531,54.768121
8864,18.451677,40.623842
8865,-2.729624,43.769089
8866,-10.083818,35.103764
8867,-2.418240,49.456773
8868,3.907922,55.243234
8869,13.508904,63.336785
8870,-6.718108,58.964411
8871,28.432787,47.344033
8872,-12.830534,33.022454
8873,22.583466,32.729755
8874,-1.368222,42.409541
8875,-10.955852,46.207743
8876,28.943815,34.152961
8877,39.313418,47.146444
8878,10.709953,52.977859
8879,8.747977,56.043879
8880,17.945222,35.016916
8881,26.463096,45.874077
8882,-11.778220,63.250196
8883,2.244640,58.949792
8884,11.176083,42.112930
8885,26.677952,49.077942
8886,16.883798,39.650366
8887,41.942287,43.733054
8888,2.364860,59.272434
8889,26.356391,38.910265
8890,-14.595363,43.598727
8891,-12.241433,40.907189
8892,8.442737,44.766224
8893,13.408336,70.133966
8894,24.210205,29.899268
8895,-7.986183,43.361400
8896,-4.561352,41.829831
8897,38.731743,34.208122
8898,13.137102,66.761220
8899,8.981393,51.348114
8900,5.851445,47.831115
8901,10.357934,52.912386
8902,13.781319,53.350261
8903,13.046978,68.629398
8904,38.071823,33.180270
8905,17.666947,33.821318
8906,-13.672142,56.699282
8907,-4.098070,37.603627
8908,17.041434,43.405110
8909,20.773727,30.785010
8910,24.317131,64.618743
8911,21.138259,61.166397
8912,32.264035,38.303173
8913,29.945312,58.757342
8914,-12.875932,60.158159
8915,1.706132,54.601440
8916,27.937646,43.009689
8917,-2.202139,43.107273
8918,3.631820,69.373286
8919,-11.722910,41.682401
8920,-11.808117,65.483656
8921,10.545107,64.590536
8922,1.979035,50.645948
8923,15.007776,60.122649
8924,-9.075357,56.406757
8925,1.177600,67.278347
8926,24.965319,65.585569
8927,12.485244,68.263494
8928,11.223025,54.149954
8929,-4.860650,39.000857
8930,28.370119,37.505795
8931,21.747678,56.227226
8932,1.451678,44.304907
8933,10.418313,61.727997
8934,33.055082,34.687668
8935,35.347947,33.852410
8936,18.143410,65.311231
8937,-3.961654,34.115512
8938,25.019967,49.042221
8939,21.032178,44.552710
8940,12.734312,67.502979
8941,42.281113,41.405642
8942,3.416566,48.162830
8943,-15.637911,38.011499
8944,12.791698,35.197739
8945,43.316238,46.154249
8946,17.779774,54.939902
8947,24.774120,35.042361
8948,23.222488,38.893333
8949,20.045855,34.301259
8950,6.853464,51.416229
8951,-14.368507,47.160459
8952,26.182156,41.890913
8953,0.840346,37.168699
8954,27.826254,43.614386
8955,23.401415,68.868634
8956,-3.228591,33.812350
8957,37.465119,44.572536
8958,-4.664224,49.803924
8959,-12.053258,67.591808
8960,-2.243324,60.663807
8961,12.819667,37.486209
8962,-9.647676,66.143995
8963,22.604511,45.452374
8964,4.048831,58.280338
8965,0.239694,51.715228
8966,-16.379174,30.129965
8967,18.854439,43.435182
8968,17.726757,42.016715
8969,15.007078,58.717398
8970,36.179862,46.903561
8971,20.079314,38.836725
8972,18.088610,40.430894
8973,7.655200,59.797886
8974,25.432949,37.797702
8975,-3.409192,37.616766
8976,3.830789,61.459475
8977,22.641163,47.536218
8978,16.188603,45.731816
8979,5.084390,69.488320
8980,-11.121315,41.739332
8981,-6.157730,45.560729
8982,-11.172283,62.936072
8983,-14.047802,47.365884
8984,-13.049696,43.213970
8985,-12.428029,35.499185
8986,37.450907,42.057575
8987,10.835685,37.746663
8988,-1.941751,53.128206
8989,35.940423,34.633815
8990,-4.255141,66.875653
8991,23.855714,50.468300
8992,24.477489,62.210145
8993,0.376206,52.565563
8994,19.926557,44.889134
8995,4.853605,55.143051
8996,18.092369,47.450873
8997,11.610501,39.345721
8998,26.202659,55.444390
8999,4.732776,57.007272
9000,-9.336625,46.188548
9001,10.510222,68.113107
9002,12.468574,41.499028
9003,-13.279607,41.704462
9004,24.901578,67.162706
9005,29.890372,47.408330
9006,7.187101,42.288137
9007,8.091885,67.175173
9008,30.444235,41.579760
9009,-5.924860,55.725833
9010,27.152844,55.712033
9011,16.891618,70.489393
9012,19.618444,38.008014
9013,9.334035,46.813951
9014,35.424677,29.958286
9015,1.714800,67.250698
9016,35.689633,47.342694
9017,37.195317,39.531933
9018,-5.323922,35.257573
9019,2.418661,43.457775
9020,25.131857,31.581668
9021,41.567372,38.553879
9022,16.383679,42.726975
9023,-4.383515,49.414033
9024,8.975547,61.003399
9025,-16.421622,30.043009
9026,11.869615,64.338602
9027,13.050572,45.667540
9028,12.862360,48.629860
9029,28.925519,35.073514
9030,22.178353,38.176166
9031,29.849427,34.199271
9032,1.442755,49.423760
9033,17.295207,68.999334
9034,-3.078062,41.533391
9035,22.793230,64.178209
9036,0.079645,39.114867
9037,17.548386,70.576803
9038,23.010518,55.501255
9039,31.551875,42.746087
9040,0.549231,67.384016
9041,-7.576085,51.745276
9042,22.850461,32.847473
9043,10.377941,50.020647
9044,10.791004,60.465691
9045,-14.986732,34.466650
9046,34.060447,37.446296
9047,16.982794,69.855890
9048,-6.545481,49.810133
9049,-14.572718,46.424640
9050,9.760718,45.804447
9051,10.073645,44.995275
9052,14.865670,38.102063
9053,-6.738491,52.473552
9054,-0.714989,48.096032
9055,-7.685439,61.382833
9056,5.724774,36.835283
9057,32.068115,30.795078
9058,20.509403,69.705338
9059,7.465914,66.861373
9060,-13.091349,67.224260
9061,0.952688,36.407974
9062,3.623951,50.123665
9063,30.690717,40.036538
9064,5.087247,69.242546
9065,-6.350615,47.711178
9066,8.833941,39.786212
9067,11.969809,60.703789
9068,-11.013332,54.128420
9069,9.524910,39.548096
9070,25.747183,34.260498
9071,12.547332,52.913174
9072,12.352103,67.845191
9073,19.528565,68.158322
9074,6.009138,57.321300
9075,-1.082052,42.729456
9076,32.279128,62.138188
9077,6.549448,55.424411
9078,13.544503,67.635625
9079,-3.656070,62.023326
9080,15.214665,47.171716
9081,9.741212,64.219683
9082,39.181572,39.981245
9083,-0.421678,59.412723
9084,35.748751,46.020642
9085,-14.453097,54.273668
9086,-9.056252,47.481751
9087,-9.164957,65.786194
9088,16.101096,39.843269
9089,12.898827,67.179576
9090,20.008707,62.056062
9091,-7.340499,47.631730
9092,33.122779,38.323781
9093,16.863568,68.802954
9094,10.841762,37.549193
9095,16.107115,39.300394
9096,36.846059,43.964238
9097,-9.302553,40.669788
9098,-2.571721,45.364230
9099,39.727598,36.071286
9100,21.059004,30.896392
9101,0.295991,42.838616
9102,13.307608,45.655335
9103,20.442161,63.894639
9104,16.416975,45.328385
9105,7.196905,65.670673
9106,24.557189,35.046166
9107,-5.252233,32.682996
9108,31.225790,36.303153
9109,6.477253,60.043345
9110,27.659648,57.707591
9111,0.196990,46.822821
9112,-11.923081,53.486246
9113,-15.234677,56.101271
9114,9.475570,47.556160
9115,-15.458117,50.464896
9116,23.591604,45.654676
9117,35.153839,32.136267
9118,42.427459,44.281609
9119,-12.195668,63.792604
9120,17.633937,30.254187
9121,0.778835,55.249758
9122,14.239195,64.472647
9123,-15.279695,29.526979
9124,20.151019,70.761081
9125,-0.237991,35.264265
9126,-4.363340,65.578436
9127,-2.731033,67.168799
9128,35.299531,44.513525
9129,-5.497178,63.419117
9130,2.358965,45.353805
9131,-6.044721,38.349724
9132,15.196270,48.497962
9133,8.144545,67.816191
9134,5.654054,42.550538
9135,6.017146,69.148729
9136,-3.937577,63.616815
9137,42.643207,45.379518
9138,31.977323,35.355035
9139,18.194243,40.328896
9140,23.449972,61.431872
9141,11.827038,63.835755
9142,11.233199,46.200854
9143,32.735092,44.416837
9144,-11.244711,43.378500
9145,2.684715,66.299163
9146,26.395204,29.491506
9147,31.462834,31.257393
9148,-12.237760,49.900781
9149,13.524784,67.039053
9150,14.183924,32.557937
9151,21.346857,70.811269
9152,8.408347,47.888665
9153,18.455476,34.181999
9154,-3.107894,44.060084
9155,8.418787,63.217424
9156,-1.222861,50.922180
9157,-3.905286,68.250085
9158,12.175226,38.123921
9159,-5.555922,55.381194
9160,-0.216868,35.384426
9161,-2.564052,51.946152
9162,23.195021,34.216862
9163,33.706578,31.880931
9164,2.586066,47.498774
9165,-7.743133,54.763225
9166,-13.235497,59.210197
9167,13.241364,62.494306
9168,-3.668966,40.115993
9169,7.320482,64.160349
9170,6.842725,59.692220
9171,31.922559,40.570740
9172,36.922708,32.366134
9173,-9.338809,45.257529
9174,14.187263,56.866562
9175,-6.245498,57.531022
9176,20.397426,56.836401
9177,19.471151,37.121021
9178,-11.652290,51.309424
9179,15.760884,56.040399
9180,17.416664,36.606978
9181,15.544057,59.088356
9182,-4.039453,51.579152
9183,21.346027,49.787667
9184,25.851358,66.534356
9185,-10.109040,48.461099
9186,3.416154,50.775326
9187,39.886971,41.173745
9188,23.336281,66.070697
9189,-6.527523,53.529908
9190,-1.630018,56.233641
9191,14.816894,33.462040
9192,10.434241,67.118335
9193,17.047226,66.084563
9194,-6.437512,48.975664
9195,30.275091,60.454929
9196,18.868627,56.897072
9197,29.695555,64.334568
9198,36.809046,42.690033
9199,-7.889066,35.938295
9200,19.004081,35.720439
9201,25.037945,54.476452
9202,7.747577,50.303514
9203,41.655836,47.164547
9204,5.276425,54.924271
9205,40.450724,36.168365
9206,20.273257,55.847713
9207,15.240310,58.080917
9208,24.599676,51.754046
9209,22.675746,30.864855
9210,-10.907140,60.720305
9211,7.847509,53.492780
9212,13.285522,55.668151
9213,-9.424737,63.079164
9214,9.713079,65.377276
9215,-3.399190,66.020888
9216,9.333478,39.748465
9217,18.445648,40.325629
9218,5.455123,69.602781
9219,17.016796,57.427960
9220,-1.002133,45.067160
9221,14.892236,65.596682
9222,-4.722269,59.964078
9223,10.789417,61.936330
9224,-1.638760,50.860266
9225,22.013132,62.234189
9226,24.081118,65.180321
9227,9.012951,39.502630
9228,10.942934,64.937787
9229,3.865576,46.190304
9230,40.096512,38.218681
9231,-7.699375,33.995960
9232,11.941253,58.776783
9233,-13.086057,56.633440
9234,10.446406,62.467134
9235,12.889398,39.969408
9236,-11.336170,48.507306
9237,33.483088,47.272260
9238,-13.868143,41.998775
9239,25.555460,32.066718
9240,12.837540,46.763691
9241,-8.661885,55.626156
9242,33.656496,47.602276
9243,8.540314,62.870555
9244,23.509706,43.894327
9245,-10.221184,66.350563
9246,34.641807,45.477864
9247,39.507268,44.704713
9248,37.529438,31.180172
9249,11.446801,58.335341
9250,30.112334,31.405197
9251,-11.979380,62.463931
9252,16.216320,66.023655
9253,-13.296785,56.150581
9254,-5.976127,35.846794
9255,-5.081530,43.600146
9256,18.981720,66.302520
9257,8.786062,43.008476
9258,38.686899,46.340397
9259,-7.913227,33.309070
9260,40.704665,42.658209
9261,14.863246,54.474120
9262,20.311718,49.679389
9263,-7.503049,58.409661
9264,31.558881,47.605681
9265,15.447707,58.061785
9266,17.541978,52.552728
9267,40.774158,42.976105
9268,-9.098234,44.421765
9269,9.284348,36.587404
9270,-7.592182,51.345474
9271,3.483676,48.883625
9272,-2.406473,59.408659
9273,0.504151,63.906824
9274,-11.633905,59.642489
9275,30.537372,41.811635
9276,16.708225,36.854226
9277,-14.499591,57.544498
9278,19.998090,56.859026
9279,33.101077,35.722592
9280,23.170760,57.733354
9281,13.981783,54.343706
9282,37.997175,42.557196
9283,14.227559,62.263803
9284,21.914410,53.120225
9285,12.382640,52.157978
9286,17.028887,56.389227
9287,-7.006540,52.675054
9288,4.661849,38.021154
9289,-9.704492,55.946672
9290,43.221271,45.495880
9291,30.602676,61.042222
9292,3.074571,51.289960
9293,-2.960487,51.503503
9294,-13.448592,37.962563
9295,15.545536,67.549335
9296,30.123570,35.152917
9297,10.652392,51.882075
9298,5.857999,67.181282
9299,23.272915,69.012406
9300,-2.036234,49.332697
9301,20.666570,34.715368
9302,20.287497,61.390109
9303,37.059216,37.667688
9304,-14.493931,54.732138
9305,0.632790,64.028712
9306,9.226855,68.075594
9307,29.593248,42.851091
9308,7.389467,52.451340
9309,16.858417,32.087335
9310,-16.485211,37.790632
9311,15.198153,64.335572
9312,24.916030,61.207674
9313,17.680567,38.038887
