wkt_geom;ID;XCOORD;YCOORD
POINT(19.14478255157894537 59.07253228740569995);1208;19.144783;59.072532
POINT(-2.3744410930264257 58.80943126787128961);1209;-2.374441;58.809431
POINT(2.15839962004576247 60.29409984743007556);1210;2.1584;60.2941
POINT(-4.2081586594282161 63.95327143102137057);1211;-4.208159;63.953271
POINT(-4.15917695735297865 65.41570603250755767);1212;-4.159177;65.415706
POINT(19.85767169332709159 57.64459547050483934);1213;19.857672;57.644595
POINT(-1.47773899132962416 57.2771384634423768);1214;-1.477739;57.277138
POINT(20.81158569525144486 59.56539181706361319);1215;20.811586;59.565392
POINT(5.23078023669655146 57.08752840962478103);1216;5.23078;57.087528
POINT(1.50386990622780559 53.80231767052260494);1217;1.50387;53.802318
POINT(5.29250740513184503 53.98823607211041065);1218;5.292507;53.988236
POINT(-1.38360537607144662 62.22663052858126775);1219;-1.383605;62.226631
POINT(20.34682510310928194 58.96773398924374021);1220;20.346825;58.967734
POINT(3.67833670363127752 59.61471413985500334);1221;3.678337;59.614714
POINT(0.9154992290670938 56.39293181902678498);1222;0.915499;56.392932
POINT(8.38927059175297885 54.07802548807396192);1223;8.389271;54.078025
POINT(-1.58451081871779031 60.38062788472610976);1224;-1.584511;60.380628
POINT(-3.7030712424652652 61.45073580404616109);1225;-3.703071;61.450736
POINT(6.11389134517890298 56.79086189431222209);1226;6.113891;56.790862
POINT(19.96049189369458432 58.3916180314139055);1227;19.960492;58.391618
POINT(-4.3661589806795984 60.15884002719897694);1228;-4.366159;60.15884
POINT(9.71692365985302686 55.33351099334110046);1229;9.716924;55.333511
POINT(-1.2431743419224297 62.56750572304226665);1230;-1.243174;62.567506
POINT(1.49467247088155908 58.23847835596894384);1231;1.494672;58.238478
POINT(9.68439803997122972 55.33487556422986131);1232;9.684398;55.334876
POINT(-0.26341960520889973 57.34826625327936256);1233;-0.26342;57.348266
POINT(-0.80973406490738142 58.30231337638963396);1234;-0.809734;58.302313
POINT(0.81185548826385912 61.87645017468473441);1235;0.811855;61.87645
POINT(17.06304431161339608 54.9713806550941797);1236;17.063044;54.971381
POINT(7.67872184596481056 56.12351061355736448);1237;7.678722;56.123511
POINT(-3.10850605050347939 61.95098799057345929);1238;-3.108506;61.950988
POINT(2.40068348810847887 56.11189414891223493);1239;2.400683;56.111894
POINT(20.73200837379832961 56.46037789880075763);1240;20.732008;56.460378
POINT(11.01008547923805381 55.218442572608609);1241;11.010085;55.218443
POINT(-0.34150903516382058 55.83938950088880659);1242;-0.341509;55.83939
POINT(0.04752120164666707 62.89508841595205269);1243;0.047521;62.895088
POINT(1.63774203011987396 56.30412940860426829);1244;1.637742;56.304129
POINT(1.37153912182721882 58.46030042568828833);1245;1.371539;58.4603
POINT(-1.99547072975156903 62.52097388663293032);1246;-1.995471;62.520974
POINT(19.59256522806062506 56.25091237133799638);1247;19.592565;56.250912
POINT(4.33083018641794304 55.11893948402582311);1248;4.33083;55.118939
POINT(3.12729544347646282 58.02833374749230444);1249;3.127295;58.028334
POINT(3.4798000780133016 61.38974414220136566);1250;3.4798;61.389744
POINT(-1.84621745063565257 65.17078906172338293);1251;-1.846217;65.170789
POINT(2.54175272080861703 57.56904359119319992);1252;2.541753;57.569044
POINT(3.32239637117892173 61.86551435132952292);1253;3.322396;61.865514
POINT(1.52770601585813637 65.2488950241968837);1254;1.527706;65.248895
POINT(11.24543861369503617 55.7642055106770087);1255;11.245439;55.764206
POINT(1.77375476952782929 53.78005213441502264);1256;1.773755;53.780052
POINT(18.48796984390951792 54.9875323368124711);1257;18.48797;54.987532
POINT(6.71061541047906829 53.89863673638274122);1258;6.710615;53.898637
POINT(6.97981645958182995 55.91515949829310728);1259;6.979816;55.915159
POINT(5.69617338395018358 55.98218888793008574);1260;5.696173;55.982189
POINT(4.42565759074820164 60.88109414669123254);1261;4.425658;60.881094
POINT(1.24716322872677576 59.53745303732942062);1262;1.247163;59.537453
POINT(6.82517013414695128 56.09615717032536253);1263;6.82517;56.096157
POINT(-0.80715383905671789 65.85567476180253266);1264;-0.807154;65.855675
POINT(5.17537001031786481 57.97024071570179871);1265;5.17537;57.970241
POINT(3.74645984707898094 53.86292738087679055);1266;3.74646;53.862927
POINT(20.16081298104333897 60.75218105607485342);1267;20.160813;60.752181
POINT(9.99215437491180936 57.70640696649930135);1268;9.992154;57.706407
POINT(5.00922278373483998 53.79008532013839528);1269;5.009223;53.790085
POINT(8.82053876383117519 54.6794917563526468);1270;8.820539;54.679492
POINT(1.11483924555266256 54.00307858579030551);1271;1.114839;54.003079
POINT(1.57109780733434778 56.96544576875536592);1272;1.571098;56.965446
POINT(1.18827444227080203 55.55542526640417123);1273;1.188274;55.555425
POINT(6.48579686953767265 57.23459725353239946);1274;6.485797;57.234597
POINT(7.0838482976164947 55.26708761397276248);1275;7.083848;55.267088
POINT(9.35250894985518144 56.73538541873833907);1276;9.352509;56.735385
POINT(2.1855635358342127 59.92571617204190204);1277;2.185564;59.925716
POINT(-0.80284792921760673 61.14439597506095936);1278;-0.802848;61.144396
POINT(5.66364125813026043 56.46987537556155701);1279;5.663641;56.469875
POINT(4.45404447353985233 55.42231640030801287);1280;4.454044;55.422316
POINT(2.98809167390525943 56.15576772097668368);1281;2.988092;56.155768
POINT(15.52947287215345895 55.34627112784755099);1282;15.529473;55.346271
POINT(20.72214121121363206 57.08682254184351734);1283;20.722141;57.086823
POINT(21.02450580398881286 58.1566150025153874);1284;21.024506;58.156615
POINT(0.92674661088724886 63.78130629637507809);1285;0.926747;63.781306
POINT(20.24566876616467681 59.7513723418514644);1286;20.245669;59.751372
POINT(-2.26938654155971697 58.03668685884578338);1287;-2.269387;58.036687
POINT(1.93148618720283594 55.52866619202995224);1288;1.931486;55.528666
POINT(-0.45657844557289806 56.22730863192260387);1289;-0.456578;56.227309
POINT(-3.85272098848495759 64.20603405238767891);1290;-3.852721;64.206034
POINT(-4.00504685208014255 60.35536490713946733);1291;-4.005047;60.355365
POINT(1.88338806162218031 56.91256021961012834);1292;1.883388;56.91256
POINT(1.14481290242201439 58.73495557856058014);1293;1.144813;58.734956
POINT(-2.13571993882740241 60.47692704477415759);1294;-2.13572;60.476927
POINT(19.18396265987914262 55.01246787646978476);1295;19.183963;55.012468
POINT(3.19904339502556567 59.67728186125136602);1296;3.199043;59.677282
POINT(3.93332432570082879 61.7712555366688747);1297;3.933324;61.771256
POINT(8.89230363117515488 58.15429837597108076);1298;8.892304;58.154298
POINT(20.52855719312768557 59.34354154497813738);1299;20.528557;59.343542
POINT(7.80411315860432886 55.88365948104620173);1300;7.804113;55.883659
POINT(8.11043900845672816 54.91474345746132002);1301;8.110439;54.914743
POINT(5.18687722721904976 55.90609658598247478);1302;5.186877;55.906097
POINT(11.8095716725318951 54.5360917833599288);1303;11.809572;54.536092
POINT(16.75649518338425992 55.45759223260580484);1304;16.756495;55.457592
POINT(-2.09676583746850564 60.95137922959492016);1305;-2.096766;60.951379
POINT(5.84375741946237248 53.79989468219771709);1306;5.843757;53.799895
POINT(20.89361538302023291 57.10255484424457251);1307;20.893615;57.102555
POINT(0.06225103770713236 56.66865029571994228);1308;0.062251;56.66865
POINT(1.51916587078153942 63.33064994462768738);1309;1.519166;63.33065
POINT(1.52844678968973025 56.98764661963140554);1310;1.528447;56.987647
POINT(-1.11535632353128822 59.5208325336013786);1311;-1.115356;59.520833
POINT(-0.21992863244195338 59.74935101956034345);1312;-0.219929;59.749351
POINT(11.83326375176570622 56.68890987486418709);1313;11.833264;56.68891
POINT(2.92627587685066715 54.43733743008849757);1314;2.926276;54.437337
POINT(0.92862185047264489 59.4254593902667736);1315;0.928622;59.425459
POINT(4.64918105286545291 59.26383608452210439);1316;4.649181;59.263836
POINT(19.8088943278180345 60.36812954235637818);1317;19.808894;60.36813
POINT(-0.63061768452045897 60.23871154038616282);1318;-0.630618;60.238712
POINT(19.71705509381839505 55.74336569464178837);1319;19.717055;55.743366
POINT(-4.96538094320851631 61.37063897976711502);1320;-4.965381;61.370639
POINT(1.60090554408208785 58.50501473424624521);1321;1.600906;58.505015
POINT(2.6714791154216444 63.38137049944438672);1322;2.671479;63.38137
POINT(21.09851590267028953 57.66278277192943591);1323;21.098516;57.662783
POINT(4.65499691978385677 54.06710917416313578);1324;4.654997;54.067109
POINT(0.53099414282841195 64.32376121388338674);1325;0.530994;64.323761
POINT(4.17410161118962897 53.71411692320503306);1326;4.174102;53.714117
POINT(6.71615540421110069 54.07417240222353882);1327;6.716155;54.074172
POINT(-2.49186300525570337 59.31444721575554979);1328;-2.491863;59.314447
POINT(3.51340700296696085 62.51696442357540917);1329;3.513407;62.516964
POINT(3.52328903490219503 56.7460701360770372);1330;3.523289;56.74607
POINT(20.60975996401208832 60.73472786232041898);1331;20.60976;60.734728
POINT(20.40498038587479712 58.56226277062949492);1332;20.40498;58.562263
POINT(1.40191538103390467 53.91678947777692343);1333;1.401915;53.916789
POINT(1.25162419991244978 59.38394915553006115);1334;1.251624;59.383949
POINT(3.36947934758658718 58.58352621465207477);1335;3.369479;58.583526
POINT(19.98743975046153309 56.35846486742828176);1336;19.98744;56.358465
POINT(1.24082060740081523 64.01813596074480017);1337;1.240821;64.018136
POINT(3.91764350027559694 56.46351928533873377);1338;3.917644;56.463519
POINT(20.19837391810578708 55.97655793380615563);1339;20.198374;55.976558
POINT(-2.87209500715450039 59.85259907074905072);1340;-2.872095;59.852599
POINT(0.4948935406861743 64.29510815565552662);1341;0.494894;64.295108
POINT(-3.65528667125342288 60.0148696833967108);1342;-3.655287;60.01487
POINT(3.39913681033015358 54.26820006618797265);1343;3.399137;54.2682
POINT(10.00766430209156432 58.21290525455196985);1344;10.007664;58.212905
POINT(-1.50267355685665871 63.18892802063747638);1345;-1.502674;63.188928
POINT(0.42134426134021563 57.36973501440065348);1346;0.421344;57.369735
POINT(-3.35054360563044007 63.3090215096728457);1347;-3.350544;63.309022
POINT(4.65862754104477439 58.88963126375474388);1348;4.658628;58.889631
POINT(-0.64037837456712587 58.44100180730063698);1349;-0.640378;58.441002
POINT(11.20982377112628825 56.33415181190386534);1350;11.209824;56.334152
POINT(4.26407555080180067 60.75170755677663692);1351;4.264076;60.751708
POINT(2.97245019415029788 63.71636006910264882);1352;2.97245;63.71636
POINT(-4.64529810954604461 60.62713332702403335);1353;-4.645298;60.627133
POINT(19.43699104161095192 55.42939691086252196);1354;19.436991;55.429397
POINT(16.08323774926311245 55.6521595206988664);1355;16.083238;55.65216
POINT(0.24960803254455666 64.93661797124738655);1356;0.249608;64.936618
POINT(0.01786749642202867 65.22574721627761107);1357;0.017867;65.225747
POINT(0.06348887500086509 60.57228540597808575);1358;0.063489;60.572285
POINT(9.59745445724797897 57.19644148492265145);1359;9.597454;57.196441
POINT(4.68533155688171021 58.18538853154331036);1360;4.685332;58.185389
POINT(2.83458359448320252 54.9162843178453528);1361;2.834584;54.916284
POINT(20.04117651765412589 58.26975890221788745);1362;20.041177;58.269759
POINT(-2.64388097036055258 63.08771863191616802);1363;-2.643881;63.087719
POINT(3.77556224556139064 60.84020546826516807);1364;3.775562;60.840205
POINT(-1.0677886519799662 64.04105556318702952);1365;-1.067789;64.041056
POINT(-0.85546203910344865 58.83373420788036157);1366;-0.855462;58.833734
POINT(11.29496484404427292 56.12765260549663537);1367;11.294965;56.127653
POINT(3.24250170254889625 61.8565721628770433);1368;3.242502;61.856572
POINT(5.08599711749105943 56.23502382027626822);1369;5.085997;56.235024
POINT(5.35476944909112262 55.55062207235266669);1370;5.354769;55.550622
POINT(3.9095931465041911 57.91235671509213745);1371;3.909593;57.912357
POINT(0.52748080999338676 54.50629213795090777);1372;0.527481;54.506292
POINT(0.5155314837635272 58.26414823985973612);1373;0.515531;58.264148
POINT(-0.67578843430011748 62.56575645702765343);1374;-0.675788;62.565756
POINT(11.65126405224540918 55.58719891802273594);1375;11.651264;55.587199
POINT(2.97409377900947014 58.89606423145109915);1376;2.974094;58.896064
POINT(3.06745836443060504 63.98620433925227502);1377;3.067458;63.986204
POINT(0.18361937806794248 59.62621651825761404);1378;0.183619;59.626217
POINT(-3.34176899737025845 60.62029847051004339);1379;-3.341769;60.620298
POINT(-0.86895931142489946 59.16153273086254671);1380;-0.868959;59.161533
POINT(0.91470368582995842 57.77246985703561677);1381;0.914704;57.77247
POINT(19.49347759002615632 59.46494239800976089);1382;19.493478;59.464942
POINT(-1.24233695178616976 65.17034416852638401);1383;-1.242337;65.170344
POINT(-0.58109501079542447 61.35117476965562844);1384;-0.581095;61.351175
POINT(11.65037417209988746 56.78879294352303475);1385;11.650374;56.788793
POINT(3.77342272134533907 60.31872183077406646);1386;3.773423;60.318722
POINT(1.50469295656660229 62.62188359119041081);1387;1.504693;62.621884
POINT(-1.12492739049209245 62.24765686833589484);1388;-1.124927;62.247657
POINT(8.08348091256119972 55.96529096801875625);1389;8.083481;55.965291
POINT(-0.23753524736152265 62.49933359822338019);1390;-0.237535;62.499334
POINT(-0.08648906097712672 62.29949914939520283);1391;-0.086489;62.299499
POINT(3.44952057813827473 62.11505143640539472);1392;3.449521;62.115051
POINT(0.19025404715895622 63.7586132135156447);1393;0.190254;63.758613
POINT(3.72822557191376092 59.95285100843577908);1394;3.728226;59.952851
POINT(8.10974663060547307 57.90284527394067737);1395;8.109747;57.902845
POINT(-1.99404407458781385 65.75263852279930177);1396;-1.994044;65.752639
POINT(-3.22792768395556173 60.43373910803487092);1397;-3.227928;60.433739
POINT(19.55005266151750121 56.50779868388571003);1398;19.550053;56.507799
POINT(5.37695016748292964 54.00741208317851516);1399;5.37695;54.007412
POINT(20.45596589419741207 59.9702969380742843);1400;20.455966;59.970297
POINT(4.89567836852438099 53.73539998800661976);1401;4.895678;53.7354
POINT(0.63630233770305278 64.38229479910059183);1402;0.636302;64.382295
POINT(-2.04296330308285201 65.85647797045254492);1403;-2.042963;65.856478
POINT(1.46478646835565485 59.43024472983226758);1404;1.464786;59.430245
POINT(-0.01744509283836315 55.36899369487998257);1405;-0.017445;55.368994
POINT(5.35247545098783029 57.41816516153283345);1406;5.352475;57.418165
POINT(-1.5081671167466526 63.55582585475249147);1407;-1.508167;63.555826
POINT(3.17798536337073045 53.581602826445895);1408;3.177985;53.581603
POINT(7.320532054128293 56.37952245998476997);1409;7.320532;56.379522
POINT(10.74378161580634838 54.95250416357168177);1410;10.743782;54.952504
POINT(1.55361633726640314 55.65235399962870844);1411;1.553616;55.652354
POINT(-0.69332886023171714 58.20498641010601659);1412;-0.693329;58.204986
POINT(-3.75734550862886962 64.48271965055694466);1413;-3.757346;64.48272
POINT(-0.23579291746893905 60.37762069204028137);1414;-0.235793;60.377621
POINT(19.69271496592517323 60.22732371829664544);1415;19.692715;60.227324
POINT(5.94210564786757445 54.9034996479230557);1416;5.942106;54.9035
POINT(-1.95580449631934261 61.44294982155932416);1417;-1.955804;61.44295
POINT(8.92464922010791817 56.52696773912228423);1418;8.924649;56.526968
POINT(7.84955475001441982 55.1912176698129997);1419;7.849555;55.191218
POINT(-0.87252192623673341 64.14562524339613958);1420;-0.872522;64.145625
POINT(7.88777800657763883 57.00057910840681075);1421;7.887778;57.000579
POINT(0.14129252185848618 58.38051840136179038);1422;0.141293;58.380518
POINT(2.07829240276459259 59.1511124447696659);1423;2.078292;59.151112
POINT(-3.56590147821639647 61.08308869507035155);1424;-3.565901;61.083089
POINT(0.7231039681782514 56.39398147886232238);1425;0.723104;56.393981
POINT(3.55758815636038506 60.34435358251411685);1426;3.557588;60.344354
POINT(10.58307093237045571 58.26502601913418999);1427;10.583071;58.265026
POINT(2.64817880744823952 62.97050929781348572);1428;2.648179;62.970509
POINT(3.72534229346167756 55.34212533648729959);1429;3.725342;55.342125
POINT(1.92967082445796478 60.73425021983793926);1430;1.929671;60.73425
POINT(20.10617824595773939 56.75961757299673849);1431;20.106178;56.759618
POINT(16.2034664141374094 55.0391512584766005);1432;16.203466;55.039151
POINT(11.19607832822726934 56.00918774606846284);1433;11.196078;56.009188
POINT(2.37349308740556442 52.73784959098707503);1434;2.373493;52.73785
POINT(17.63457377903007384 55.09841527007399264);1435;17.634574;55.098415
POINT(-1.7163133690151251 57.42316228688810043);1436;-1.716313;57.423162
POINT(1.84146893100856612 61.99466257483979348);1437;1.841469;61.994663
POINT(-3.44889209464737467 62.55619665273166419);1438;-3.448892;62.556197
POINT(2.03777612207639969 54.57321618969972832);1439;2.037776;54.573216
POINT(-1.55598726841830715 65.00816980769469922);1440;-1.555987;65.00817
POINT(4.7153969379663252 56.17455990677510158);1441;4.715397;56.17456
POINT(3.88388798290184845 61.19475849089678121);1442;3.883888;61.194758
POINT(9.9422198755507516 55.25178908642074305);1443;9.94222;55.251789
POINT(18.64775937672009576 54.89637905134919293);1444;18.647759;54.896379
POINT(15.79352401137322559 55.59552742266937742);1445;15.793524;55.595527
POINT(18.70732332057558267 58.33005907977047855);1446;18.707323;58.330059
POINT(-2.98610190543493204 58.87693692806536205);1447;-2.986102;58.876937
POINT(-3.33493922353509342 60.36550216340506836);1448;-3.334939;60.365502
POINT(20.00737622616618339 55.80888208951127893);1449;20.007376;55.808882
POINT(21.30673268627882777 59.85153144342831411);1450;21.306733;59.851531
POINT(12.90320760826548607 54.85882441603683191);1451;12.903208;54.858824
POINT(-0.19394740046728476 59.27392024858497166);1452;-0.193947;59.27392
POINT(-0.13966302467880531 64.83122550359962588);1453;-0.139663;64.831226
POINT(17.68330383016938256 56.52733033953794717);1454;17.683304;56.52733
POINT(4.05358022241127891 59.12576609686188078);1455;4.05358;59.125766
POINT(12.89571361287522322 54.83594267737012729);1456;12.895714;54.835943
POINT(10.84703302904931022 55.27039829339905452);1457;10.847033;55.270398
POINT(-0.33799138125524042 66.35845133473171131);1458;-0.337991;66.358451
POINT(20.36300142090697918 58.68342258720133486);1459;20.363001;58.683423
POINT(3.86467837460929253 54.08693621249654626);1460;3.864678;54.086936
POINT(20.95826953558745842 57.33233230074974074);1461;20.95827;57.332332
POINT(-3.53496221950661926 63.26841912734806783);1462;-3.534962;63.268419
POINT(0.58867583555548464 60.8250285102308581);1463;0.588676;60.825029
POINT(4.49589351666269188 57.874817137662113);1464;4.495894;57.874817
POINT(0.82163212692853094 62.66008879826927114);1465;0.821632;62.660089
POINT(6.23172991996178816 56.21276361514988196);1466;6.23173;56.212764
POINT(6.46129709108666717 54.33108245348381615);1467;6.461297;54.331082
POINT(21.80834714853060063 59.30636593740305784);1468;21.808347;59.306366
POINT(2.572584514228204 55.50172078824969191);1469;2.572585;55.501721
POINT(0.92208067447684439 64.63893673674941454);1470;0.922081;64.638937
POINT(2.44229123144629323 56.41591287039446456);1471;2.442291;56.415913
POINT(8.07524645288518528 55.27636521927963287);1472;8.075246;55.276365
POINT(2.32411813803773448 63.07567827703964269);1473;2.324118;63.075678
POINT(15.53942647559138379 55.45794986658957271);1474;15.539426;55.45795
POINT(-0.56159602817201826 60.96567509011973129);1475;-0.561596;60.965675
POINT(20.65965820595112845 60.28847743748316645);1476;20.659658;60.288477
POINT(-0.0281435500911158 60.65312016408197593);1477;-0.028144;60.65312
POINT(-1.70364233613959204 64.71650023724411938);1478;-1.703642;64.7165
POINT(7.29802265293967878 54.55206493187023398);1479;7.298023;54.552065
POINT(11.7443817095983043 56.41870295337272978);1480;11.744382;56.418703
POINT(-1.23518312288364118 64.18177396114401745);1481;-1.235183;64.181774
POINT(5.5214726389493638 56.62864083032316387);1482;5.521473;56.628641
POINT(-0.46588767503578588 59.09562858816644138);1483;-0.465888;59.095629
POINT(1.55577054083591459 60.62119234366399212);1484;1.555771;60.621192
POINT(8.73419566171763684 54.45052804894518061);1485;8.734196;54.450528
POINT(-0.2255736707479441 58.02736158913922537);1486;-0.225574;58.027362
POINT(-1.3753415380273295 57.62653179128668057);1487;-1.375342;57.626532
POINT(-4.12380285292972104 62.25476674167412483);1488;-4.123803;62.254767
POINT(-0.62115762359206261 61.62250806059460473);1489;-0.621158;61.622508
POINT(-0.59150584180732846 55.72439778908557173);1490;-0.591506;55.724398
POINT(0.60556661778785692 56.50699373949781545);1491;0.605567;56.506994
POINT(3.43678181627944213 59.26210667586606462);1492;3.436782;59.262107
POINT(-2.10627535907109387 61.98552112980139128);1493;-2.106275;61.985521
POINT(9.01951794897132153 54.38409849305005395);1494;9.019518;54.384098
POINT(0.92240782001944499 63.27726017280777882);1495;0.922408;63.27726
POINT(-2.89873364094971286 63.55423576553167919);1496;-2.898734;63.554236
POINT(0.08564766442865057 65.48021490271241873);1497;0.085648;65.480215
POINT(3.43787063898213496 55.25630808203958111);1498;3.437871;55.256308
POINT(-0.81660611002294115 58.87717795843221325);1499;-0.816606;58.877178
POINT(2.71328142767437264 62.15187934131981962);1500;2.713281;62.151879
POINT(-0.34733502991804421 65.56627511329719482);1501;-0.347335;65.566275
POINT(2.6866049355906787 52.48795555134280022);1502;2.686605;52.487956
POINT(-1.54728396739818619 58.8271478521684088);1503;-1.547284;58.827148
POINT(3.24047038765562867 61.10231481788687091);1504;3.24047;61.102315
POINT(1.90341886742199584 53.4240024888207401);1505;1.903419;53.424002
POINT(1.13928111376019903 63.57569620519888076);1506;1.139281;63.575696
POINT(0.68847371799903101 55.28800542176778521);1507;0.688474;55.288005
POINT(3.18139162389451968 60.83513884162682928);1508;3.181392;60.835139
POINT(2.15482306546761393 54.62255528475955657);1509;2.154823;54.622555
POINT(-1.14165406951470416 59.94894598819807641);1510;-1.141654;59.948946
POINT(-3.2269649612517517 59.21764642553017666);1511;-3.226965;59.217646
POINT(-2.72975624252347782 60.48811953037825617);1512;-2.729756;60.48812
POINT(1.11708828455151643 64.52057172527268847);1513;1.117088;64.520572
POINT(16.36566296286872202 55.55526407792394394);1514;16.365663;55.555264
POINT(5.57641163609075186 55.2983187258818063);1515;5.576412;55.298319
POINT(2.94820907382453434 56.22233896467909631);1516;2.948209;56.222339
POINT(6.38533864521318506 57.20446009122987618);1517;6.385339;57.20446
POINT(2.1616278448489199 54.8823909866981694);1518;2.161628;54.882391
POINT(4.79949873108325775 54.37248330274479713);1519;4.799499;54.372483
POINT(-1.3410649995578563 56.74709401551964305);1520;-1.341065;56.747094
POINT(-1.6398162223736672 60.61544964096967902);1521;-1.639816;60.61545
POINT(8.18221443358094547 57.71575812450677034);1522;8.182214;57.715758
POINT(1.71571053665547435 62.04245229543094808);1523;1.715711;62.042452
POINT(3.21796570452414876 57.45489377374813955);1524;3.217966;57.454894
POINT(1.01790423127573426 61.48187059711749924);1525;1.017904;61.481871
POINT(19.35777454542896336 58.98095495069506455);1526;19.357775;58.980955
POINT(18.18878677881449235 55.5144602926993187);1527;18.188787;55.51446
POINT(2.51540345548243671 64.20561354971638934);1528;2.515403;64.205614
POINT(4.41395010063656379 61.05547396228480039);1529;4.41395;61.055474
POINT(6.15482855547147878 54.12656495939592105);1530;6.154829;54.126565
POINT(10.40760104400916219 58.00750106059583544);1531;10.407601;58.007501
POINT(10.58494935200961251 56.72120775808051718);1532;10.584949;56.721208
POINT(5.16908386220555727 54.7335319446598163);1533;5.169084;54.733532
POINT(11.98138351043698435 55.6203416509589843);1534;11.981384;55.620342
POINT(17.68206012275998162 57.69108379196732272);1535;17.68206;57.691084
POINT(3.58307572323338697 56.36935756698797206);1536;3.583076;56.369358
POINT(-1.43725683629108625 59.34443218443060886);1537;-1.437257;59.344432
POINT(-1.22087227717523206 60.35623383229780359);1538;-1.220872;60.356234
POINT(19.6392004394738322 56.58038369282973434);1539;19.6392;56.580384
POINT(-1.37807961007680246 58.27807746073995787);1540;-1.37808;58.278077
POINT(1.95137667248139035 60.57628321135417337);1541;1.951377;60.576283
POINT(9.3046042839269365 55.33813275705850288);1542;9.304604;55.338133
POINT(2.74930358505218564 55.21745415340538443);1543;2.749304;55.217454
POINT(1.89811200082696541 58.07783150722525534);1544;1.898112;58.077832
POINT(8.43647972402522583 55.58270203190610204);1545;8.43648;55.582702
POINT(-1.67568743017111332 64.15551730380867923);1546;-1.675687;64.155517
POINT(15.74228180097328078 55.2999903206779635);1547;15.742282;55.29999
POINT(9.58247348622523987 54.21843035023294277);1548;9.582473;54.21843
POINT(3.40784327977729085 55.77094760250763983);1549;3.407843;55.770948
POINT(1.30193792440518052 64.07192901141198149);1550;1.301938;64.071929
POINT(3.12748634535153158 56.9249542104441062);1551;3.127486;56.924954
POINT(4.51434806424019008 54.42981575808525463);1552;4.514348;54.429816
POINT(16.26847716637998786 55.63272404489840994);1553;16.268477;55.632724
POINT(-2.64487891361980587 59.12849865827018903);1554;-2.644879;59.128499
POINT(7.19057499727413685 54.50977697820850665);1555;7.190575;54.509777
POINT(0.30566070739959983 56.17651018934958529);1556;0.305661;56.17651
POINT(11.17557014182206743 55.28244861537141475);1557;11.17557;55.282449
POINT(1.96961210181636126 56.62160195401968821);1558;1.969612;56.621602
POINT(-0.7025795844475784 55.68686832208221205);1559;-0.70258;55.686868
POINT(7.56270103805755234 55.61164258763972867);1560;7.562701;55.611643
POINT(17.69162582952628071 56.49324182599431055);1561;17.691626;56.493242
POINT(0.2630921284893466 57.43062798093685473);1562;0.263092;57.430628
POINT(4.87414729707956873 57.99310438205007756);1563;4.874147;57.993104
POINT(-1.01264820215033069 57.01993758710695204);1564;-1.012648;57.019938
POINT(-3.91397918663493183 63.11866240517956328);1565;-3.913979;63.118662
POINT(3.69960317212056644 52.91976084006130776);1566;3.699603;52.919761
POINT(15.41447659745626453 54.62584758642950788);1567;15.414477;54.625848
POINT(-0.96226282779145578 64.80983040179151544);1568;-0.962263;64.80983
POINT(-2.79232863178198887 63.0289700749257662);1569;-2.792329;63.02897
POINT(0.5143187979004864 62.2878244048098253);1570;0.514319;62.287824
POINT(-0.57389080751163668 56.00628675569431891);1571;-0.573891;56.006287
POINT(17.20749296711838738 55.73366342350389857);1572;17.207493;55.733663
POINT(1.00054964366635879 57.34324398041781023);1573;1.00055;57.343244
POINT(2.54977841248117443 62.39266276875581241);1574;2.549778;62.392663
POINT(1.09284769973795104 62.83394335369667516);1575;1.092848;62.833943
POINT(7.15026106721419552 56.20893316178150911);1576;7.150261;56.208933
POINT(4.53246950130568038 55.9691090488829488);1577;4.53247;55.969109
POINT(-0.68008687746158714 63.56519526519608121);1578;-0.680087;63.565195
POINT(3.73694903644506304 57.37434363135789539);1579;3.736949;57.374344
POINT(16.21594826262340661 54.59566445353737407);1580;16.215948;54.595664
POINT(-2.69355982861547716 65.68593427930719031);1581;-2.69356;65.685934
POINT(-2.60186237933864906 64.17633307757577654);1582;-2.601862;64.176333
POINT(-0.78079161934989028 58.60404704893262107);1583;-0.780792;58.604047
POINT(3.14165898451659054 63.5601146216490136);1584;3.141659;63.560115
POINT(3.76249844681740164 53.95933831315079487);1585;3.762498;53.959338
POINT(-4.92407040282703612 61.90872648612472062);1586;-4.92407;61.908726
POINT(10.91506663933196819 55.7521312852389741);1587;10.915067;55.752131
POINT(3.67479198731481915 63.02949344428228073);1588;3.674792;63.029493
POINT(2.30572674389718202 55.85836891578834695);1589;2.305727;55.858369
POINT(-1.97623160478495441 63.54696487607215971);1590;-1.976232;63.546965
POINT(-4.15411604965345127 65.40968581182538344);1591;-4.154116;65.409686
POINT(2.01501239978921998 61.42939908391812054);1592;2.015012;61.429399
POINT(-1.60637361860462402 60.86641615975267428);1593;-1.606374;60.866416
POINT(11.58482780522722777 55.12210470653383965);1594;11.584828;55.122105
POINT(-4.13661009027956794 60.45650789371953948);1595;-4.13661;60.456508
POINT(5.96479054826733801 55.53369030734320688);1596;5.964791;55.53369
POINT(19.3055118263843255 60.22124077786307339);1597;19.305512;60.221241
POINT(11.24182294885805788 54.80808445852127875);1598;11.241823;54.808084
POINT(9.32702302628567992 57.32688636794289039);1599;9.327023;57.326886
POINT(8.66702422362979341 56.6606411573562454);1600;8.667024;56.660641
